,node1,node2,timestamp
9131,10,75,3315
9132,50,75,43511
9135,61,96,51979
9137,21,86,20304
9138,53,70,36068
9140,12,96,28607
9141,12,15,4293
9142,50,75,26153
9143,67,68,49029
9147,68,72,16495
9148,3,68,55058
9149,9,68,6547
9150,65,68,7955
9152,68,69,22762
9153,12,15,6026
9154,50,53,46081
9155,9,67,22895
9156,9,74,39005
9158,69,86,10401
9159,69,84,13973
9160,76,84,35398
9162,9,92,27573
9163,65,92,22756
9164,92,116,17925
9165,65,92,16320
9166,9,92,3122
9167,92,116,53325
9170,20,94,29959
9175,8,20,134
9176,4,20,21779
9177,13,20,15218
9178,20,42,3110
9179,20,63,7334
9180,6,20,10808
9181,13,65,27912
9182,3,13,33825
9183,8,13,2423
9184,13,40,3460
9185,13,20,6586
9186,6,20,1884
9187,6,16,55426
9190,6,43,12234
9193,6,98,13394
9195,6,42,5763
9198,6,31,8254
9199,6,130,24087
9201,6,78,3093
9202,6,40,9353
9203,4,6,57250
9204,4,20,33571
9205,4,74,25675
9206,15,96,23441
9208,12,96,56287
9209,13,41,11058
9210,6,31,18665
9212,5,11,9995
9213,6,124,51392
9214,6,16,50204
9215,61,96,8372
9216,6,42,11945
9217,54,61,12817
9221,8,20,34733
9222,5,11,45166
9223,26,45,34439
9224,3,13,8543
9226,3,13,16831
9228,3,35,47027
9231,27,62,38887
9233,3,8,10777
9234,3,4,7936
9235,21,43,1758
9236,7,21,45952
9237,10,21,21586
9238,7,21,7683
9240,13,35,29647
9242,27,39,719
9243,53,70,55929
9244,20,94,11713
9245,20,94,55898
9246,21,94,15053
9247,58,94,27653
9248,2,94,54443
9249,94,95,5173
9250,94,112,17039
9251,29,94,10374
9253,58,94,35408
9254,21,94,26030
9256,94,112,4865
9257,12,96,53121
9259,53,70,34197
9263,47,112,13347
9264,112,125,19621
9265,18,112,28615
9269,42,112,18851
9271,26,27,29095
9275,5,74,27817
9276,5,11,32172
9277,20,98,28200
9278,21,46,55056
9279,21,70,11745
9280,21,75,3259
9281,7,21,15841
9282,21,43,43201
9283,21,56,40780
9284,21,84,15535
9286,21,82,41381
9288,10,21,46461
9290,7,21,2684
9291,21,45,32101
9295,56,57,14433
9296,57,107,43419
9297,57,102,53047
9298,57,108,36525
9299,57,110,3866
9300,57,109,16211
9301,57,99,14875
9302,55,57,53031
9303,57,104,5724
9304,57,89,19051
9305,29,57,56913
9306,57,111,31728
9307,57,101,46733
9309,57,98,16483
9310,98,109,11803
9311,89,98,43150
9312,45,98,55574
9313,46,98,10608
9317,43,98,34952
9318,58,98,51643
9321,33,98,34803
9323,98,151,55131
9324,45,98,34429
9325,6,98,6046
9327,58,98,7154
9328,72,112,16060
9330,26,45,49959
9332,19,75,23410
9333,50,75,44340
9334,26,45,15395
9336,19,75,13381
9337,50,101,47940
9338,19,101,6409
9339,46,101,18982
9340,93,101,29866
9341,101,124,30539
9342,49,101,34431
9343,101,130,10575
9344,101,109,32790
9347,5,11,37637
9352,36,37,26816
9353,3,66,29930
9354,3,13,14432
9355,3,67,5296
9358,3,4,9834
9359,3,68,40827
9360,3,69,48002
9361,3,85,939
9362,3,17,18479
9365,56,57,35549
9366,95,98,8359
9367,36,149,46973
9369,50,52,17341
9370,70,89,47482
9371,47,89,29054
9373,2,89,16209
9379,10,89,3361
9380,88,89,49693
9381,57,89,11503
9382,70,95,36376
9383,93,95,54191
9385,95,123,41398
9386,43,95,9266
9387,44,95,20629
9388,22,95,22436
9389,59,95,1651
9390,58,95,6356
9396,65,95,16291
9397,6,95,6723
9400,58,95,3339
9402,95,112,39320
9405,29,89,14220
9407,70,98,37277
9408,21,70,12508
9409,20,63,12375
9410,29,57,39028
9411,29,94,8216
9413,56,70,45428
9415,42,63,39254
9416,13,65,10944
9417,46,107,39182
9419,46,70,47015
9420,1,46,36367
9422,30,46,34627
9423,46,53,18145
9428,46,57,28405
9431,42,46,27795
9432,46,103,6675
9435,46,84,16498
9436,31,46,11717
9439,46,87,4216
9440,27,46,8924
9441,46,119,6996
9443,43,46,29770
9444,46,61,22026
9445,46,109,50144
9448,46,85,1726
9451,22,46,57515
9452,46,59,438
9453,46,125,56562
9454,46,102,55944
9455,46,52,14045
9457,39,46,852
9458,32,46,50357
9459,46,58,4710
9461,46,126,13600
9462,46,83,46592
9463,46,127,55875
9464,46,96,36116
9468,9,46,13629
9469,46,92,47058
9471,46,108,2479
9475,46,49,1497
9477,46,64,24419
9478,46,77,50773
9479,14,46,3266
9482,46,73,24694
9483,46,100,13123
9485,46,101,39666
9486,27,46,27473
9487,46,93,30410
9491,31,46,36712
9494,46,59,53977
9495,46,58,7160
9497,24,46,27025
9498,3,35,18793
9499,3,51,1327
9500,3,52,7245
9501,3,50,41246
9502,3,8,14944
9503,3,13,38775
9504,3,18,10250
9505,3,53,30554
9507,2,46,47949
9508,2,70,35371
9509,2,87,9366
9510,2,123,1092
9512,2,93,20756
9513,2,22,50628
9514,2,98,8683
9515,2,20,17063
9516,2,33,41782
9518,2,151,12078
9520,18,20,15785
9522,2,95,24261
9523,44,95,31353
9524,2,89,23828
9525,18,112,10858
9526,55,57,22468
9527,8,46,50619
9529,44,46,26382
9530,95,123,18696
9533,1,38,53971
9536,46,57,20580
9537,3,8,41610
9538,46,71,39852
9539,46,103,6841
9540,2,123,42987
9542,56,70,14532
9545,5,66,5387
9548,46,123,1951
9549,2,70,28883
9551,46,73,43548
9552,46,70,43435
9553,50,52,25021
9555,17,56,9445
9556,15,17,42353
9557,17,54,40580
9559,50,52,19500
9562,70,82,18029
9563,70,111,12872
9565,70,109,10461
9566,70,88,6310
9569,65,94,3584
9571,56,70,20614
9572,70,75,21757
9574,12,73,27606
9575,12,15,23711
9576,12,72,50514
9577,12,71,51660
9582,65,95,5947
9583,12,15,4776
9585,13,14,20580
9586,13,14,7210
9589,47,112,7192
9590,75,86,48258
9591,70,88,34100
9592,88,89,5005
9593,27,54,41605
9595,71,72,52471
9596,15,72,29039
9598,72,73,20545
9603,46,95,48323
9604,42,112,5480
9606,27,46,27770
9607,27,54,50120
9608,27,54,15442
9609,48,55,46277
9612,13,82,13539
9616,82,101,19006
9618,39,46,51259
9619,14,94,11665
9621,82,101,29320
9624,82,86,4002
9626,82,151,43379
9627,82,89,37938
9628,82,110,45503
9629,82,108,38242
9631,82,98,47676
9632,82,98,43019
9633,82,89,33369
9636,39,112,24007
9638,6,95,12140
9639,18,82,17285
9640,48,58,10002
9642,48,94,1964
9644,21,48,39296
9646,45,48,10147
9651,46,106,29107
9652,45,48,49575
9653,29,39,21944
9656,46,84,15166
9658,27,54,9328
9660,4,13,6225
9662,3,4,53436
9669,9,72,1660
9670,46,61,26874
9671,26,45,17822
9672,46,53,15985
9673,53,70,55774
9675,71,72,9307
9677,9,67,1720
9682,42,44,19533
9684,50,52,44778
9685,42,44,47972
9686,27,63,27144
9689,46,124,2322
9691,72,117,9902
9693,50,84,20876
9694,15,72,37958
9696,27,63,23455
9698,38,72,35682
9699,46,77,8099
9700,39,77,40469
9701,19,75,25577
9702,19,75,54734
9703,7,95,1120
9704,9,65,32205
9705,66,77,25113
9706,9,77,7338
9707,106,121,30648
9708,13,82,34530
9709,1,7,30540
9712,7,13,49688
9713,7,113,4093
9714,7,94,21107
9715,7,27,18510
9716,7,123,50055
9717,7,93,41760
9718,7,30,55827
9720,7,22,16103
9721,7,18,11540
9722,7,75,51728
9726,7,100,36400
9727,7,11,16623
9728,7,29,27425
9729,7,45,8072
9730,7,117,5197
9731,7,21,12752
9732,7,10,18703
9733,7,19,52702
9734,7,105,4200
9735,2,7,38582
9737,7,84,38740
9738,1,7,15620
9742,26,45,3632
9743,7,31,30616
9745,36,149,32136
9746,36,149,37675
9747,41,50,10913
9753,7,18,35350
9757,59,67,15010
9759,9,67,31605
9760,9,66,46
9761,21,86,45422
9762,13,40,17857
9763,75,86,29982
9764,75,105,40124
9765,19,75,39957
9767,19,75,24951
9769,7,123,6706
9770,65,94,54696
9771,65,94,8243
9774,13,14,8809
9776,13,14,31291
9779,13,14,10938
9780,30,95,36530
9781,13,14,36155
9782,9,66,47033
9786,13,14,37036
9787,13,14,41308
9791,13,14,38838
9792,13,14,1427
9793,13,14,7562
9794,26,45,4910
9795,90,115,22894
9797,43,115,52517
9798,22,115,13085
9799,105,115,33546
9800,98,115,10236
9801,48,90,4467
9804,42,44,35965
9805,7,11,11901
9807,90,94,16689
9808,90,115,15659
9809,70,90,31644
9811,43,90,4016
9816,14,90,27622
9817,88,90,47350
9818,29,90,32689
9819,46,119,34214
9820,14,90,8527
9822,75,86,35062
9823,112,119,3275
9825,90,115,6200
9827,7,85,11995
9829,42,90,26782
9830,48,85,15217
9831,46,85,19181
9832,3,85,20318
9834,15,54,40103
9835,24,83,10007
9838,47,48,5503
9839,15,54,30591
9841,54,117,716
9842,48,58,35697
9843,15,54,49477
9844,47,48,8005
9845,39,112,20521
9847,65,92,51306
9848,9,92,262
9851,9,92,6841
9852,92,116,24163
9854,29,90,17762
9855,23,29,8958
9856,23,29,14464
9857,3,77,11289
9860,6,106,46087
9861,47,68,14247
9863,19,86,17172
9864,19,86,19618
9868,3,50,9541
9870,3,67,48364
9871,105,115,6388
9873,9,67,13880
9874,66,67,4589
9875,7,83,4052
9876,7,105,50827
9877,75,105,36096
9879,65,94,2619
9880,13,14,12207
9881,24,83,25933
9882,13,14,14366
9883,13,14,7730
9884,3,13,24472
9885,13,14,20915
9886,13,14,10053
9887,47,85,55896
9888,24,83,3667
9889,13,14,5283
9890,13,14,5468
9894,20,94,47816
9896,3,66,31679
9898,13,50,25773
9899,3,50,42705
9900,50,77,3041
9901,3,50,32192
9902,66,67,2671
9905,106,117,33734
9906,73,106,54256
9907,9,67,11385
9910,9,67,1671
9911,9,66,33979
9912,3,51,54307
9913,13,50,4970
9914,13,50,53206
9916,103,105,38002
9917,12,15,29360
9918,15,54,2227
9919,54,61,29191
9921,12,15,10042
9922,21,86,4518
9923,20,94,13364
9925,2,33,8427
9926,2,83,30260
9931,24,34,36868
9933,26,83,4282
9934,2,83,48976
9935,26,83,24506
9936,26,66,2164
9937,1,38,23596
9938,24,34,2693
9939,26,66,19910
9940,24,83,4359
9941,26,45,24248
9942,17,56,1511
9944,1,38,18870
9946,54,61,28443
9951,61,96,7722
9952,3,17,37372
9953,3,66,20246
9957,15,24,33467
9958,36,38,18314
9962,47,68,27319
9963,47,90,50689
9966,3,51,54499
9968,3,20,3484
9969,3,112,34117
9972,50,53,6706
9973,66,77,44208
9974,12,15,19949
9976,67,115,34147
9977,44,115,37126
9978,15,61,48360
9980,69,86,23493
9983,38,46,44266
9985,27,38,920
9986,38,47,21000
9987,38,85,17991
9990,18,38,10169
9991,38,71,26195
9992,38,106,28835
9994,38,115,4614
9996,38,87,27830
9997,38,119,11239
9998,38,123,31988
9999,38,43,38258
10000,38,61,42801
10002,30,38,48878
10003,25,38,10980
10006,38,44,40507
10007,38,124,8416
10008,22,38,56337
10009,38,102,10877
10010,38,81,10160
10011,38,98,49453
10013,38,50,16068
10014,38,39,30823
10017,38,57,11405
10018,38,69,4359
10021,38,83,51861
10022,38,96,1720
10024,38,89,6976
10027,37,38,2244
10031,38,128,6635
10032,38,108,53983
10034,38,95,39977
10036,38,110,15144
10037,38,49,44018
10039,38,64,6288
10040,38,77,10599
10043,38,118,33421
10044,38,129,9197
10047,38,90,23016
10049,38,130,31148
10050,38,109,36228
10053,38,116,4980
10054,13,38,20580
10055,28,38,46713
10056,38,99,1194
10060,26,38,24482
10061,33,38,262
10062,7,38,20309
10063,38,131,15767
10066,3,38,41848
10068,1,38,53795
10069,38,104,12118
10070,38,149,29746
10071,5,38,15665
10075,11,38,8586
10078,38,66,19379
10082,38,133,20290
10083,38,111,11962
10084,38,45,34436
10086,16,38,20625
10087,38,63,50143
10088,2,38,12958
10090,38,54,30110
10092,38,65,5233
10093,38,86,10690
10094,38,67,20580
10095,38,60,30614
10096,6,38,8739
10098,38,91,41203
10100,38,74,49696
10102,38,112,31981
10103,21,38,32398
10104,23,38,36718
10107,38,113,3596
10108,38,114,10605
10110,38,101,394
10111,38,122,12035
10114,38,72,25662
10116,38,69,6846
10119,68,90,57151
10121,59,90,9140
10122,69,90,21519
10126,82,86,57595
10128,59,69,46135
10130,53,84,4314
10131,27,47,32635
10134,3,27,25949
10135,27,50,14963
10136,15,27,46556
10137,27,54,22700
10138,38,90,24858
10139,1,3,17291
10140,1,9,35251
10141,1,5,56386
10142,1,6,46200
10145,1,8,584
10146,1,10,42824
10147,1,11,28356
10148,1,12,32522
10149,1,13,47048
10151,1,15,12583
10152,1,4,34
10153,1,16,7098
10157,25,31,9851
10160,2,87,42866
10162,87,98,1516
10163,6,87,11323
10164,16,110,1369
10165,15,96,28016
10166,61,96,26755
10170,13,65,13173
10172,1,33,14853
10173,2,33,33753
10176,27,54,45140
10178,3,13,52629
10181,10,21,21854
10184,23,29,7151
10185,10,21,3009
10186,23,29,15957
10192,3,112,2551
10193,5,11,20580
10194,44,115,40997
10196,5,74,989
10197,23,29,19232
10198,46,93,46510
10200,27,93,36981
10201,27,93,5242
10202,27,93,13671
10203,23,29,7154
10204,13,14,57029
10205,12,96,25090
10206,13,14,16432
10207,28,29,31950
10208,13,14,8437
10209,13,14,2108
10211,70,115,41142
10212,70,90,25942
10214,24,83,56497
10215,53,84,10546
10216,13,14,6644
10219,15,27,6919
10221,15,96,54356
10222,24,66,47599
10224,25,31,36897
10225,5,11,1143
10228,15,33,53550
10229,15,33,37109
10230,28,29,36082
10231,15,72,26433
10232,6,8,1706
10235,11,31,13052
10236,11,25,27259
10238,11,31,19429
10241,3,66,40409
10244,3,8,33411
10245,3,35,34670
10246,3,4,12163
10248,3,85,33061
10249,3,69,26440
10251,3,68,19917
10252,3,13,63
10254,11,33,46062
10256,10,89,29316
10257,3,17,20200
10258,32,46,22284
10259,32,89,55859
10260,13,65,5024
10263,1,13,20224
10264,15,33,18535
10265,13,14,33303
10269,15,33,4086
10270,3,4,9514
10272,13,14,33568
10273,13,14,13878
10274,13,14,28435
10275,13,14,16911
10276,13,14,25605
10278,5,71,50483
10279,15,71,23785
10280,71,72,22464
10281,3,62,25423
10282,15,62,18906
10283,3,62,10368
10284,12,15,21330
10285,4,13,30522
10286,3,67,20837
10287,15,62,22896
10288,12,15,45300
10289,63,98,17335
10290,30,104,7735
10291,15,113,12669
10292,15,66,50882
10293,45,80,53802
10294,15,113,11459
10295,57,107,7475
10296,82,110,35220
10297,18,110,53857
10300,42,110,4359
10302,109,110,1117
10304,18,110,11792
10306,18,110,2913
10308,57,110,42287
10310,18,110,20273
10311,46,107,53041
10313,3,13,2393
10316,64,80,7711
10317,42,64,57211
10318,63,64,19966
10319,30,83,55186
10320,43,90,9764
10322,7,43,40241
10323,2,43,11885
10324,43,46,2895
10326,27,93,954
10328,15,113,19837
10329,43,57,2329
10331,6,43,2864
10332,15,113,7628
10335,42,43,34690
10336,43,45,27152
10337,43,79,28622
10344,42,43,11176
10345,42,64,4942
10350,32,51,852
10351,44,59,9164
10353,93,98,25890
10354,3,69,6367
10355,3,35,2587
10357,15,17,16608
10358,17,56,1113
10359,17,54,21688
10361,93,95,55484
10365,93,95,45844
10366,20,35,25765
10368,3,35,38198
10370,90,93,18257
10371,93,101,26071
10373,7,93,17918
10376,93,101,20644
10379,43,79,12191
10381,13,65,5271
10383,13,65,6251
10384,13,65,48823
10385,4,65,34078
10390,58,73,912
10392,63,64,11809
10393,42,43,1318
10394,43,64,375
10395,29,43,18314
10397,7,43,1661
10398,43,81,11995
10399,63,98,15817
10401,69,84,39548
10402,19,76,2828
10405,29,43,1919
10407,9,67,33042
10408,1,57,13801
10409,43,95,13506
10411,57,84,8374
10412,59,72,21563
10413,43,64,42019
10414,42,43,28729
10416,1,46,26052
10419,56,87,13640
10420,12,71,14767
10421,5,71,44208
10423,84,90,46675
10424,15,17,26022
10426,71,72,25842
10428,3,51,719
10429,72,73,14431
10431,9,74,43591
10432,74,92,54458
10435,72,74,39273
10436,65,74,51497
10437,53,84,17888
10438,3,85,33615
10441,3,17,21568
10445,15,83,28582
10446,6,13,55023
10447,6,41,45771
10449,6,40,7553
10451,64,80,7581
10452,3,66,36106
10454,65,74,50304
10455,9,74,18900
10456,74,92,13602
10457,14,74,18978
10458,72,74,10608
10460,23,26,31618
10461,3,51,2675
10464,9,17,29490
10465,3,51,4196
10466,32,51,36770
10467,61,88,31566
10468,88,96,838
10469,12,88,24347
10470,15,88,30549
10471,5,83,3931
10474,4,106,38053
10475,27,47,31134
10478,53,86,45076
10479,26,27,51548
10480,3,51,22888
10481,21,88,742
10482,3,32,10361
10483,61,88,10891
10484,88,96,56386
10485,12,88,57151
10486,15,88,347
10487,13,43,54745
10488,1,58,5374
10490,3,35,20708
10491,3,18,37212
10492,3,13,50625
10493,3,8,1794
10494,3,51,39743
10498,61,88,5488
10499,88,96,41782
10500,12,88,26380
10501,15,88,34801
10502,72,73,7437
10503,71,72,19778
10504,72,74,50890
10505,3,20,20486
10507,3,53,15117
10508,3,18,35222
10509,3,8,52316
10510,3,4,29148
10511,3,18,18381
10512,3,51,7087
10515,3,50,8079
10516,3,35,6732
10518,3,13,42305
10521,1,4,512
10524,7,43,15033
10525,69,76,10264
10526,3,66,8083
10529,26,32,37898
10532,26,66,50007
10534,64,69,2326
10539,95,104,5123
10543,13,14,39674
10544,1,58,25419
10545,3,8,40173
10546,26,77,17547
10549,5,33,17135
10550,5,33,3150
10551,3,85,40633
10552,44,79,39737
10553,3,85,7838
10554,44,79,27686
10556,3,20,29403
10557,56,87,7897
10558,56,96,40689
10559,56,61,5695
10561,57,84,38511
10562,15,56,43587
10563,59,80,22944
10565,42,77,39031
10566,56,61,45970
10568,66,77,22701
10569,1,17,22971
10571,42,63,2618
10572,66,90,33493
10573,3,35,29279
10574,3,35,3006
10575,71,72,44641
10576,9,85,48777
10577,33,63,2240
10578,9,85,26910
10581,27,63,35645
10582,38,90,53306
10583,9,67,8101
10585,13,14,29039
10586,9,66,99
10587,76,90,15256
10588,13,14,43625
10589,69,84,1179
10590,13,14,34302
10591,3,51,1395
10593,44,59,4112
10594,69,84,879
10596,76,90,32667
10597,13,14,11351
10598,13,14,21670
10601,56,96,30370
10605,80,115,30118
10606,32,112,15984
10607,26,77,40716
10608,5,15,12417
10610,94,95,19766
10612,43,95,37696
10617,95,104,31687
10618,79,95,31843
10619,95,123,20119
10621,93,95,10322
10622,22,95,20889
10624,58,95,626
10625,42,95,30889
10627,79,95,6847
10629,93,95,2296
10632,79,95,56114
10634,94,95,42972
10635,95,123,32813
10637,93,101,11314
10638,93,101,11679
10639,42,95,45388
10640,24,51,21203
10641,48,55,53601
10643,29,94,14513
10644,20,94,39932
10645,2,94,24831
10646,18,94,31115
10649,94,95,44526
10650,24,51,22554
10651,58,95,26680
10653,20,94,4821
10655,59,94,1720
10657,58,94,2231
10665,54,58,961
10669,42,63,32834
10670,4,65,42284
10671,4,13,1694
10673,95,123,15471
10674,27,54,35903
10675,79,95,24864
10676,95,123,32398
10677,84,86,4111
10681,15,54,14534
10684,54,58,24410
10685,27,43,39493
10686,69,76,10994
10689,2,94,37285
10690,95,104,22980
10692,27,43,57473
10693,15,71,44812
10694,71,72,54158
10696,26,80,36858
10700,2,94,6916
10703,3,66,21007
10707,3,13,26849
10709,3,85,46584
10711,27,54,38624
10712,3,85,21765
10718,25,27,8029
10719,27,32,36181
10721,27,31,35213
10723,27,54,23219
10724,26,27,21297
10725,27,62,16612
10726,15,27,48429
10727,57,99,35155
10729,27,32,38896
10732,9,67,27453
10734,27,54,13158
10735,27,54,40808
10736,3,17,8999
10739,3,51,23158
10740,3,50,28522
10741,3,20,5112
10747,67,80,15969
10748,67,80,36756
10750,67,80,21729
10751,66,80,3580
10752,66,77,1588
10754,27,54,29605
10755,27,67,9619
10756,27,66,56034
10759,27,64,36327
10760,27,72,20801
10762,27,68,23681
10763,26,27,5714
10765,27,56,51154
10766,27,38,51612
10767,27,62,22003
10768,27,81,55629
10769,27,42,16033
10770,27,50,57329
10771,27,54,22582
10773,27,31,22686
10775,27,42,10254
10776,27,54,34267
10777,47,68,4648
10780,1,5,34156
10781,1,6,10162
10782,1,7,28256
10783,1,2,18624
10785,1,9,3669
10786,1,10,10540
10787,1,11,16165
10788,1,12,46106
10790,1,14,39908
10791,1,15,24872
10792,1,4,108
10793,1,16,20410
10794,1,17,9700
10798,3,4,3208
10799,27,31,15239
10800,93,101,57202
10801,27,31,20968
10803,61,96,9410
10804,12,96,3327
10805,3,13,17686
10806,27,54,41404
10807,27,54,14391
10808,26,80,1686
10809,3,35,22506
10810,26,45,3993
10812,3,35,33458
10813,25,31,38896
10814,26,27,39296
10815,27,54,18790
10816,25,26,57473
10817,27,42,23993
10818,24,27,50657
10819,27,42,1870
10820,93,101,56764
10821,13,14,8091
10824,27,54,50067
10825,13,14,4734
10827,13,14,10227
10828,13,14,10913
10829,13,14,18684
10830,13,16,33245
10831,27,62,8429
10832,61,96,41060
10834,23,34,24412
10836,23,34,29579
10838,15,96,6309
10839,79,95,23677
10840,1,7,11628
10843,1,7,45987
10844,18,94,1722
10845,27,54,5184
10847,65,94,27530
10849,9,94,20854
10851,12,96,34839
10852,18,94,26093
10853,47,81,16060
10854,36,38,45060
10855,3,18,44430
10856,3,8,45023
10857,3,35,33803
10858,3,50,41988
10860,3,52,20700
10862,3,4,36136
10863,3,53,44012
10865,3,8,23695
10866,3,20,18335
10869,65,94,28077
10870,65,94,5793
10871,29,63,27658
10872,23,50,14529
10873,22,29,1989
10878,3,67,16945
10879,3,8,4936
10883,3,69,4119
10884,3,17,4430
10885,3,35,8933
10888,3,4,28228
10889,29,63,9578
10893,3,50,605
10896,3,66,11475
10897,15,32,26580
10899,3,51,19212
10901,15,27,17780
10902,30,83,20975
10905,27,50,1720
10907,3,13,26630
10908,13,35,17877
10909,4,13,20435
10910,13,53,54752
10912,19,67,20591
10913,18,19,23904
10914,7,19,35671
10915,19,66,21535
10916,9,19,25684
10917,17,19,1825
10919,1,19,14020
10920,19,91,39144
10921,19,90,26453
10923,17,19,3557
10925,7,19,5503
10927,15,17,6538
10929,48,56,31165
10930,27,67,40120
10933,48,56,2710
10934,3,50,37071
10936,3,67,17378
